time,shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint
4.800000000000001,-2.02409663676413,0.01286133019215185,-0.4302360893209425,0.4173746969937042,2.024096638049383,1.57079577925472
4.9,-2.027573048141907,0.01555946093938587,-0.4298819070613149,0.4143223838816255,2.02757304942716,1.570795779014447
5,-2.030961212428932,0.01820188349313412,-0.4295590939913723,0.411357148154309,2.030961213714185,1.570795778779477
5.100000000000001,-2.034264465387221,0.02078918126113649,-0.4292647388091382,0.4084754951019818,2.034264466672474,1.570795778549631
5.2,-2.037485995189256,0.02332207452593593,-0.4289962001251979,0.4056740630527145,2.037485996474509,1.570795778324734
5.300000000000001,-2.040628849609633,0.02580139648819113,-0.4287510822366585,0.4029496231028986,2.040628850894886,1.570795778104621
5.4,-2.043695942673477,0.0282280722252608,-0.4285272128976203,0.400299077929219,2.04369594395873,1.570795777889132
5.5,-2.046690060860452,0.03060310028016033,-0.4283226229494517,0.3977194598300287,2.046690062145705,1.570795777678113
5.600000000000001,-2.049613868938433,0.03292753661477832,-0.4281355276810928,0.3952079281323506,2.049613870223686,1.570795777471415
5.7,-2.052469915482134,0.03520248068025467,-0.4279643097953567,0.3927617660878013,2.052469916767388,1.570795777268898
5.800000000000001,-2.055260638117731,0.03742906337649288,-0.4278075038629368,0.3903783773671989,2.055260639402984,1.570795777070424
5.9,-2.057988368523912,0.03960843669122482,-0.4276637821519103,0.3880552822508037,2.057988369809165,1.570795776875862
6,-2.060655337211962,0.04174176482766256,-0.4275319417251922,0.3857901135983468,2.060655338497216,1.570795776685087
6.100000000000001,-2.06326367810167,0.04383021664699527,-0.4274108927054954,0.3835806126712953,2.063263679386923,1.570795776497977
6.2,-2.065815432905779,0.0458749592687866,-0.4272996476119033,0.3814246248691404,2.065815434191032,1.570795776314416
6.300000000000001,-2.068312555332745,0.04787715268807347,-0.4271973116786967,0.3793200954310691,2.068312556617999,1.570795776134291
